# S/N, sampno, secs from file start, boxcar, idt, dm, beamno,mjd, sampno_start, sampno_end, idt_start, idt_end, ncands
5.0 600.0 18.940 127208 127.208 16 2198 597.260 0 57946.528511252996395 127168 127292 2116 2308 31
5.0 600.0 19.320 2827210 2827.210 14 2203 598.620 0 57946.559761276002973 2827165 2827278 2128 2292 50
5.0 600.0 19.340 1567211 1567.211 11 2204 598.890 0 57946.545177954001701 1567172 1567279 2120 2287 48
5.0 600.0 19.480 2707208 2707.208 13 2199 597.540 0 57946.558372364001116 2707174 2707275 2126 2279 30
5.0 600.0 19.590 487210 487.210 15 2199 597.540 0 57946.532677943003364 487156 487267 2121 2293 13
5.0 600.0 19.880 1087212 1087.212 17 2201 598.080 0 57946.539622409996809 1087151 1087266 2116 2268 44
5.0 600.0 19.880 727209 727.209 13 2201 598.080 0 57946.535455709003145 727180 727271 2153 2293 29
5.0 600.0 19.900 787208 787.208 14 2199 597.540 0 57946.536150141997496 787156 787268 2128 2330 50
5.0 600.0 19.910 67213 67.213 15 2206 599.440 0 57946.527816866000649 67161 67262 2127 2280 17
5.0 600.0 19.940 2047211 2047.211 15 2201 598.080 0 57946.550733509997372 2047171 2047278 2120 2292 49
5.0 600.0 19.980 2647210 2647.210 15 2200 597.810 0 57946.557677942997543 2647169 2647282 2132 2281 49
5.0 600.0 20.040 2587211 2587.211 13 2203 598.620 0 57946.556983510003192 2587157 2587283 2118 2293 49
5.0 600.0 20.160 2167209 2167.209 12 2200 597.810 0 57946.552122376000625 2167160 2167275 2122 2281 45
5.0 600.0 20.170 547214 547.214 16 2206 599.440 0 57946.533372434001649 547168 547280 2127 2296 35
5.0 600.0 20.250 2407209 2407.209 15 2199 597.540 0 57946.554900153001654 2407169 2407268 2126 2282 31
5.0 600.0 20.490 3007212 3007.212 16 2203 598.620 0 57946.561844632997236 3007153 3007257 2121 2279 28
5.0 600.0 20.600 2227212 2227.212 13 2205 599.170 0 57946.552816855000856 2227137 2227275 2103 2295 33
5.0 600.0 20.630 1327212 1327.212 13 2206 599.440 0 57946.542400188001920 1327157 1327289 2125 2294 47
5.0 600.0 20.690 247207 247.207 12 2199 597.540 0 57946.529900130000897 247174 247276 2122 2280 20
5.0 600.0 20.710 1987211 1987.211 13 2204 598.890 0 57946.550039064997691 1987158 1987282 2122 2295 50
5.0 600.0 20.800 2107211 2107.211 17 2201 598.080 0 57946.551427954000246 2107156 2107280 2114 2292 35
5.0 600.0 20.820 1627209 1627.209 13 2200 597.810 0 57946.545872376002080 1627176 1627271 2137 2279 31
5.0 600.0 20.870 1267213 1267.213 16 2205 599.170 0 57946.541705755000294 1267138 1267294 2091 2301 49
5.0 600.0 20.930 1447211 1447.211 14 2204 598.890 0 57946.543789064999146 1447126 1447274 2080 2283 48
5.0 600.0 20.950 1747210 1747.210 12 2204 598.890 0 57946.547261275998608 1747158 1747267 2125 2277 34
5.0 600.0 20.950 427210 427.210 12 2204 598.890 0 57946.531983497996407 427161 427274 2125 2295 49
5.0 600.0 21.100 2467211 2467.211 13 2203 598.620 0 57946.555594621000637 2467155 2467260 2093 2291 39
5.0 600.0 21.240 967207 967.207 15 2198 597.260 0 57946.538233464001678 967145 967287 2113 2290 48
5.0 600.0 21.260 1147212 1147.212 15 2202 598.350 0 57946.540316854996490 1147139 1147277 2080 2298 47
5.0 600.0 21.310 1807210 1807.210 14 2201 598.080 0 57946.547955720998289 1807147 1807284 2113 2290 37
5.0 600.0 21.330 1507209 1507.209 12 2200 597.810 0 57946.544483486999525 1507178 1507275 2110 2280 21
5.0 600.0 21.340 1207210 1207.210 14 2201 598.080 0 57946.541011276000063 1207155 1207281 2129 2290 49
5.0 600.0 21.350 1687211 1687.211 14 2204 598.890 0 57946.546566842996981 1687156 1687281 2117 2286 47
5.0 600.0 21.400 847209 847.209 14 2202 598.350 0 57946.536844597998424 847152 847272 2110 2281 10
5.0 600.0 21.450 1387210 1387.210 13 2204 598.890 0 57946.543094608998217 1387131 1387274 2106 2285 42
5.0 600.0 21.460 2887211 2887.211 13 2204 598.890 0 57946.560455731996626 2887162 2887268 2130 2280 28
5.0 600.0 21.520 367210 367.210 13 2200 597.810 0 57946.531289054000808 367164 367267 2116 2283 49
5.0 600.0 21.530 2527210 2527.210 12 2204 598.890 0 57946.556289054002264 2527170 2527283 2131 2288 48
5.0 600.0 21.550 2947212 2947.212 15 2206 599.440 0 57946.561150187997555 2947164 2947275 2119 2283 40
5.0 600.0 21.590 307210 307.210 13 2203 598.620 0 57946.530594609001128 307149 307282 2113 2291 50
5.0 600.0 21.620 1927214 1927.214 15 2208 599.980 0 57946.549344655999448 1927152 1927297 2110 2328 49
5.0 600.0 21.780 1867208 1867.208 12 2200 597.810 0 57946.548650142001861 1867171 1867308 2120 2338 50
5.0 600.0 21.950 2767210 2767.210 16 2201 598.080 0 57946.559066832000099 2767134 2767280 2080 2290 37
5.0 600.0 21.990 667210 667.210 14 2201 598.080 0 57946.534761276001518 667162 667278 2120 2289 37
5.0 600.0 22.060 607208 607.208 12 2199 597.540 0 57946.534066808999341 607164 607271 2117 2283 35
5.0 600.0 22.420 2287211 2287.211 14 2204 598.890 0 57946.553511288002483 2287151 2287278 2104 2310 42
5.0 600.0 22.460 907209 907.209 11 2203 598.620 0 57946.537539042001299 907158 907290 2116 2291 48
5.0 600.0 22.470 187212 187.212 14 2206 599.440 0 57946.529205744001956 187158 187282 2102 2287 50
5.0 600.0 22.950 2347209 2347.209 13 2200 597.810 0 57946.554205708998779 2347155 2347290 2118 2310 37
5.0 600.0 23.060 1027209 1027.209 14 2200 597.810 0 57946.538927930996579 1027142 1027325 2098 2347 51
5.0 600.0 7.390 487108 487.108 22 2082 565.740 0 57946.532676761999028 487107 487113 2077 2089 13
5.0 600.0 7.400 727146 727.146 23 2125 577.430 0 57946.535454980003124 727142 727148 2119 2127 10
5.0 650.0 18.660 1927393 1927.393 15 2385 648.080 0 57946.549346728003002 1927357 1927456 2318 2458 35
5.0 650.0 19.840 667392 667.392 13 2384 647.810 0 57946.534763383002428 667361 667445 2323 2455 36
5.0 650.0 19.910 2107392 2107.392 13 2383 647.530 0 57946.551430049003102 2107336 2107461 2312 2466 40
5.0 650.0 20.000 1627394 1627.394 15 2384 647.810 0 57946.545874517003540 1627297 1627480 2248 2483 47
5.0 650.0 20.050 2167391 2167.391 12 2384 647.810 0 57946.552124481997453 2167338 2167460 2291 2472 49
5.0 650.0 20.090 1687396 1687.396 15 2388 648.890 0 57946.546568983998441 1687340 1687461 2280 2474 49
5.0 650.0 20.180 1747393 1747.393 15 2383 647.530 0 57946.547263394000765 1747344 1747471 2306 2481 49
5.0 650.0 20.190 247393 247.393 17 2382 647.260 0 57946.529902283000411 247316 247464 2288 2486 9
5.0 650.0 20.230 2887391 2887.391 13 2382 647.260 0 57946.560457815001428 2887348 2887479 2291 2498 35
5.0 650.0 20.290 1147395 1147.395 13 2389 649.160 0 57946.540318972998648 1147324 1147456 2290 2468 19
5.0 650.0 20.300 2227394 2227.394 13 2387 648.620 0 57946.552818960997683 2227338 2227455 2299 2456 48
5.0 650.0 20.370 547393 547.393 13 2384 647.810 0 57946.533374505001120 547297 547455 2262 2472 29
5.0 650.0 20.450 3007391 3007.391 12 2383 647.530 0 57946.561846703996707 3007338 3007458 2283 2469 50
5.0 650.0 20.450 787391 787.391 13 2380 646.720 0 57946.536152259999653 787349 787458 2310 2481 35
5.0 650.0 20.450 847394 847.394 15 2385 648.080 0 57946.536846738999884 847358 847451 2316 2468 49
5.0 650.0 20.530 127392 127.392 15 2382 647.260 0 57946.528513382996607 127347 127454 2304 2472 32
5.0 650.0 20.600 907391 907.391 14 2382 647.260 0 57946.537541149002209 907324 907460 2290 2468 41
5.0 650.0 20.610 2647397 2647.397 14 2389 649.160 0 57946.557680106998305 2647343 2647466 2303 2471 48
5.0 650.0 20.760 2947395 2947.395 14 2389 649.160 0 57946.561152305999713 2947341 2947460 2305 2468 48
5.0 650.0 20.860 2287390 2287.390 12 2381 646.990 0 57946.553513359001954 2287315 2287483 2269 2489 50
5.0 650.0 20.870 1387391 1387.391 12 2382 647.260 0 57946.543096704001073 1387312 1387468 2282 2477 37
5.0 650.0 20.870 607393 607.393 16 2383 647.530 0 57946.534068950000801 607347 607468 2311 2470 48
5.0 650.0 20.890 1987394 1987.394 14 2385 648.080 0 57946.550041183996655 1987344 1987461 2306 2471 27
5.0 650.0 20.950 2347394 2347.394 15 2386 648.350 0 57946.554207850000239 2347328 2347458 2295 2476 40
5.0 650.0 20.980 2047394 2047.394 14 2385 648.080 0 57946.550735627999529 2047325 2047475 2282 2504 39
5.0 650.0 21.010 2707395 2707.395 17 2387 648.620 0 57946.558374528001877 2707336 2707457 2297 2462 48
5.0 650.0 21.110 367398 367.398 20 2385 648.080 0 57946.531291229999624 367336 367460 2287 2478 49
5.0 650.0 21.190 1087392 1087.392 13 2384 647.810 0 57946.539624493998417 1087321 1087462 2295 2468 49
5.0 650.0 21.260 2407394 2407.394 14 2385 648.080 0 57946.554902294999920 2407284 2407462 2242 2473 47
5.0 650.0 21.290 2827394 2827.394 13 2388 648.890 0 57946.559763406003185 2827342 2827455 2308 2463 15
5.0 650.0 21.290 427394 427.394 13 2387 648.620 0 57946.531985627996619 427317 427460 2281 2472 31
5.0 650.0 21.440 2467393 2467.393 14 2383 647.530 0 57946.555596728001547 2467331 2467449 2286 2476 49
5.0 650.0 21.540 1567394 1567.394 15 2385 648.080 0 57946.545180071996583 1567340 1567478 2301 2486 49
5.0 650.0 21.540 2527395 2527.395 14 2388 648.890 0 57946.556291194996447 2527345 2527466 2299 2470 45
5.0 650.0 21.630 67395 67.395 17 2385 648.080 0 57946.527818973001558 67330 67475 2299 2480 34
5.0 650.0 21.640 2767393 2767.393 13 2384 647.810 0 57946.559068950002256 2767321 2767463 2288 2474 28
5.0 650.0 21.690 967393 967.393 16 2383 647.530 0 57946.538235615997110 967323 967451 2289 2462 29
5.0 650.0 21.700 1207392 1207.392 13 2384 647.810 0 57946.541013383000973 1207322 1207454 2293 2485 48
5.0 650.0 21.800 187394 187.394 16 2384 647.810 0 57946.529207849998784 187346 187475 2305 2480 33
5.0 650.0 21.910 1267392 1267.392 14 2383 647.530 0 57946.541707826996571 1267348 1267476 2312 2481 42
5.0 650.0 21.990 727393 727.393 12 2385 648.080 0 57946.535457839003357 727326 727455 2288 2464 46
5.0 650.0 22.040 1447393 1447.393 16 2384 647.810 0 57946.543791172000056 1447337 1447470 2289 2480 46
5.0 650.0 22.310 1507395 1507.395 15 2387 648.620 0 57946.544485639999039 1507333 1507462 2298 2476 34
5.0 650.0 22.400 1807394 1807.394 14 2384 647.810 0 57946.547957850001694 1807339 1807471 2299 2474 35
5.0 650.0 22.430 2587394 2587.394 15 2384 647.810 0 57946.556985627998074 2587292 2587487 2258 2490 49
5.0 650.0 22.620 1327393 1327.393 15 2384 647.810 0 57946.542402282997500 1327323 1327495 2286 2502 39
5.0 650.0 22.630 307397 307.397 17 2390 649.440 0 57946.530596773998695 307332 307468 2295 2476 45
5.0 650.0 22.700 1867393 1867.393 16 2382 647.260 0 57946.548652283003321 1867342 1867474 2294 2474 31
5.0 650.0 23.080 1027395 1027.395 15 2388 648.890 0 57946.538930084003368 1027325 1027442 2280 2487 48
5.0 650.0 23.910 487394 487.394 13 2388 648.890 0 57946.532680071999494 487335 487479 2291 2498 50
5.0 650.0 7.010 427267 427.267 29 2229 605.690 0 57946.531984157998522 427267 427267 2229 2229 1
5.0 700.0 19.270 1027577 1027.577 14 2568 697.800 0 57946.538932190000196 1027505 1027637 2469 2641 46
5.0 700.0 19.390 2287579 2287.579 11 2573 699.160 0 57946.553515546998824 2287528 2287643 2457 2650 38
5.0 700.0 19.450 1447579 1447.579 13 2571 698.620 0 57946.543793324999569 1447534 1447682 2496 2695 49
5.0 700.0 19.580 2707578 2707.578 14 2568 697.800 0 57946.558376647000841 2707524 2707656 2496 2658 35
5.0 700.0 19.630 1267578 1267.578 13 2570 698.350 0 57946.541709980003361 1267529 1267642 2496 2653 49
5.0 700.0 19.660 2107582 2107.582 18 2572 698.890 0 57946.551432248001220 2107502 2107643 2465 2648 49
5.0 700.0 19.900 2527579 2527.579 15 2571 698.620 0 57946.556293324996659 2527523 2527653 2481 2667 50
5.0 700.0 19.980 2227580 2227.580 14 2570 698.350 0 57946.552821113997197 2227536 2227628 2486 2656 28
5.0 700.0 20.110 127578 127.578 15 2568 697.800 0 57946.528515534999315 127526 127661 2491 2666 49
5.0 700.0 20.340 667577 667.577 15 2566 697.260 0 57946.534765523996612 667540 667627 2492 2648 48
5.0 700.0 20.420 2467577 2467.577 13 2568 697.800 0 57946.555598856997676 2467509 2467645 2471 2654 36
5.0 700.0 20.520 2167578 2167.578 14 2570 698.350 0 57946.552126647002297 2167500 2167638 2459 2642 29
5.0 700.0 20.530 187578 187.578 12 2570 698.350 0 57946.529209979998996 187515 187634 2478 2645 45
5.0 700.0 20.710 2587579 2587.579 15 2571 698.620 0 57946.556987768999534 2587516 2587652 2479 2660 49
5.0 700.0 20.750 2767575 2767.575 11 2566 697.260 0 57946.559071055999084 2767503 2767637 2469 2669 32
5.0 700.0 20.780 1747579 1747.579 14 2572 698.890 0 57946.547265547000279 1747556 1747641 2507 2648 49
5.0 700.0 20.790 2887580 2887.580 16 2570 698.350 0 57946.560460002998298 2887525 2887658 2490 2670 43
5.0 700.0 20.920 307576 307.576 16 2563 696.450 0 57946.530598846002249 307518 307649 2487 2654 45
5.0 700.0 20.950 1807576 1807.576 15 2565 696.990 0 57946.547959957002604 1807491 1807630 2454 2649 42
5.0 700.0 20.950 847575 847.575 14 2564 696.720 0 57946.536848834002740 847521 847633 2485 2656 49
5.0 700.0 20.970 247575 247.575 13 2566 697.260 0 57946.529904390001320 247525 247652 2475 2658 28
5.0 700.0 20.970 787576 787.576 15 2566 697.260 0 57946.536154401001113 787499 787641 2472 2645 50
5.0 700.0 21.010 907580 907.580 18 2571 698.620 0 57946.537543336002273 907486 907660 2449 2664 51
5.0 700.0 21.020 367575 367.575 13 2566 697.260 0 57946.531293277999794 367515 367641 2475 2642 20
5.0 700.0 21.030 2407580 2407.580 12 2573 699.160 0 57946.554904447002627 2407513 2407631 2465 2642 49
5.0 700.0 21.060 547574 547.574 15 2560 695.630 0 57946.533376599996700 547522 547646 2481 2654 48
5.0 700.0 21.080 1207580 1207.580 15 2571 698.620 0 57946.541015558999788 1207533 1207640 2482 2659 45
5.0 700.0 21.150 2047577 2047.577 11 2570 698.350 0 57946.550737746001687 2047495 2047649 2449 2654 32
5.0 700.0 21.150 607577 607.577 14 2568 697.800 0 57946.534071078996931 607522 607636 2484 2659 49
5.0 700.0 21.250 427578 427.578 14 2567 697.530 0 57946.531987757996831 427521 427664 2467 2661 32
5.0 700.0 21.280 2947579 2947.579 14 2570 698.350 0 57946.561154435999924 2947537 2947631 2486 2642 31
5.0 700.0 21.400 1327576 1327.576 14 2565 696.990 0 57946.542404400999658 1327543 1327659 2492 2671 31
5.0 700.0 21.430 2827580 2827.580 14 2572 698.890 0 57946.559765559002699 2827497 2827662 2460 2668 31
5.0 700.0 21.440 2347578 2347.578 13 2570 698.350 0 57946.554209980000451 2347530 2347637 2499 2645 33
5.0 700.0 21.480 727582 727.582 14 2574 699.430 0 57946.535460026003420 727494 727644 2457 2653 50
5.0 700.0 21.520 1927580 1927.580 15 2572 698.890 0 57946.549348891996488 1927536 1927647 2472 2652 34
5.0 700.0 21.690 1687578 1687.578 14 2568 697.800 0 57946.546571090999350 1687528 1687654 2482 2660 31
5.0 700.0 21.730 967581 967.581 14 2572 698.890 0 57946.538237792003201 967532 967670 2481 2679 49
5.0 700.0 21.760 1507577 1507.577 14 2568 697.800 0 57946.544487746003142 1507514 1507680 2471 2699 45
5.0 700.0 21.830 1627580 1627.580 13 2573 699.160 0 57946.545876670003054 1627468 1627647 2433 2663 41
5.0 700.0 21.900 67583 67.583 17 2574 699.430 0 57946.527821149000374 67514 67644 2484 2653 27
5.0 700.0 21.930 1987579 1987.579 13 2571 698.620 0 57946.550043324998114 1987521 1987647 2481 2656 37
5.0 700.0 21.980 3007576 3007.576 14 2565 696.990 0 57946.561848846002249 3007507 3007668 2466 2667 30
5.0 700.0 22.100 487578 487.578 15 2568 697.800 0 57946.532682201999705 487529 487638 2498 2659 37
5.0 700.0 22.220 1387576 1387.576 12 2568 697.800 0 57946.543098845999339 1387519 1387633 2485 2645 49
5.0 700.0 22.350 1087576 1087.576 15 2566 697.260 0 57946.539626623001823 1087493 1087635 2465 2669 48
5.0 700.0 22.470 1147576 1147.576 13 2566 697.260 0 57946.540321068001504 1147523 1147649 2464 2657 28
5.0 700.0 22.590 1567576 1567.576 13 2566 697.260 0 57946.545182178997493 1567507 1567656 2466 2658 38
5.0 700.0 22.590 1867577 1867.577 14 2566 697.260 0 57946.548654413003533 1867501 1867653 2457 2652 25
5.0 700.0 23.220 2647575 2647.575 12 2566 697.260 0 57946.557682166996528 2647505 2647631 2471 2665 49
5.0 700.0 7.020 2077569 2077.569 0 2500 679.330 0 57946.551084876002278 2077569 2077569 2500 2500 1
5.0 700.0 7.360 2587476 2587.476 30 2442 663.570 0 57946.556986577001226 2587473 2587481 2436 2452 16
5.0 750.0 18.730 187763 187.763 15 2752 747.800 0 57946.529212121000455 187708 187820 2669 2844 49
5.0 750.0 18.960 2467761 2467.761 16 2750 747.260 0 57946.555600986997888 2467705 2467825 2668 2828 30
5.0 750.0 18.990 2647766 2647.766 19 2754 748.350 0 57946.557684377999976 2647725 2647804 2685 2821 47
5.0 750.0 19.530 1747763 1747.763 14 2754 748.350 0 57946.547267677000491 1747688 1747818 2655 2819 30
5.0 750.0 19.680 67762 67.762 16 2750 747.260 0 57946.527823220996652 67708 67852 2663 2852 41
5.0 750.0 19.940 427763 427.763 13 2754 748.350 0 57946.531989898998290 427724 427828 2679 2839 46
5.0 750.0 20.120 907761 907.761 15 2750 747.260 0 57946.537545430997852 907672 907824 2634 2836 40
5.0 750.0 20.300 1867765 1867.765 13 2758 749.430 0 57946.548656589002348 1867685 1867838 2655 2850 69
5.0 750.0 20.310 2707757 2707.757 12 2747 746.440 0 57946.558378718000313 2707705 2707835 2662 2840 22
5.0 750.0 20.370 2887764 2887.764 16 2754 748.350 0 57946.560462132998509 2887718 2887815 2683 2825 48
5.0 750.0 20.400 127764 127.764 16 2754 748.350 0 57946.528517687998828 127719 127802 2671 2826 35
5.0 750.0 20.420 847760 847.760 15 2750 747.260 0 57946.536850974996923 847716 847836 2650 2846 44
5.0 750.0 20.460 967759 967.759 13 2748 746.720 0 57946.538239852998231 967698 967820 2649 2830 35
5.0 750.0 20.490 2287764 2287.764 15 2755 748.620 0 57946.553517688000284 2287719 2287835 2680 2846 48
5.0 750.0 20.510 1987763 1987.763 16 2753 748.070 0 57946.550045454001520 1987719 1987806 2685 2828 48
5.0 750.0 20.530 3007761 3007.761 14 2751 747.530 0 57946.561850986996433 3007698 3007828 2659 2846 31
5.0 750.0 20.580 367767 367.767 16 2758 749.430 0 57946.531295501001296 367708 367842 2661 2850 35
5.0 750.0 20.610 2587762 2587.762 16 2752 747.800 0 57946.556989887001691 2587708 2587852 2663 2858 49
5.0 750.0 20.660 787767 787.767 18 2758 749.430 0 57946.536156611997285 787698 787844 2665 2850 45
5.0 750.0 20.760 1567761 1567.761 15 2750 747.260 0 57946.545184319998953 1567700 1567811 2667 2835 46
5.0 750.0 20.760 2347763 2347.763 15 2754 748.350 0 57946.554212121001910 2347717 2347815 2662 2826 48
5.0 750.0 20.820 607765 607.765 16 2755 748.620 0 57946.534073255003022 607686 607837 2648 2847 16
5.0 750.0 20.820 667763 667.763 14 2753 748.070 0 57946.534767677003401 667713 667817 2672 2861 48
5.0 750.0 20.840 2167763 2167.763 17 2753 748.070 0 57946.552128787996480 2167718 2167826 2674 2849 43
5.0 750.0 20.850 247760 247.760 12 2750 747.260 0 57946.529906531002780 247702 247827 2662 2836 49
5.0 750.0 20.880 1267763 1267.763 15 2754 748.350 0 57946.541712120997545 1267678 1267846 2653 2846 49
5.0 750.0 20.900 547759 547.759 12 2750 747.260 0 57946.533378740998160 547697 547848 2665 2844 25
5.0 750.0 20.910 1807762 1807.762 15 2751 747.530 0 57946.547962108998036 1807715 1807832 2665 2839 43
5.0 750.0 20.960 307761 307.761 13 2753 748.070 0 57946.530600986996433 307725 307821 2685 2840 43
5.0 750.0 21.000 2227763 2227.763 20 2748 746.720 0 57946.552823231999355 2227696 2227819 2659 2834 49
5.0 750.0 21.060 1327764 1327.764 16 2754 748.350 0 57946.542406576998474 1327720 1327816 2683 2846 38
5.0 750.0 21.070 2047763 2047.763 17 2753 748.070 0 57946.550739899001201 2047717 2047836 2681 2839 49
5.0 750.0 21.130 2527761 2527.761 15 2750 747.260 0 57946.556295431000763 2527700 2527803 2667 2823 16
5.0 750.0 21.200 2767759 2767.759 13 2750 747.260 0 57946.559073185999296 2767712 2767814 2679 2817 42
5.0 750.0 21.260 1027763 1027.763 14 2754 748.350 0 57946.538934342999710 1027730 1027829 2649 2834 46
5.0 750.0 21.300 2827760 2827.760 16 2749 746.990 0 57946.559767642000224 2827718 2827844 2678 2848 49
5.0 750.0 21.500 1447761 1447.761 17 2749 746.990 0 57946.543795430996397 1447663 1447833 2626 2845 47
5.0 750.0 21.630 1147762 1147.762 17 2750 747.260 0 57946.540323221001017 1147663 1147868 2623 2875 42
5.0 750.0 21.850 2107761 2107.761 14 2750 747.260 0 57946.551434319997497 2107711 2107831 2665 2839 42
